Devices
1000
,,Imported AMTI OR6 Series Force Plate #1 - Force,,,Imported AMTI OR6 Series Force Plate #1 - Moment,,,Imported AMTI OR6 Series Force Plate #1 - CoP,,,Imported AMTI OR6 Series Force Plate #2 - Force,,,Imported AMTI OR6 Series Force Plate #2 - Moment,,,Imported AMTI OR6 Series Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
919,0,5.96888,0,0,6.12657,-2.39436,13.0033,-0.161308,0.011576,-0.0600972,-20.4052,2.02231e-15,0.118707,0,0,0.00830277,30.7027,13.6642,188.719,1254.01,191.359,548.571,401.743,401.743,401.743,106.325,16.4804,157.035,1299.64,159.55,98.7041,246.589,246.589,246.589,-67.8214,3.09645,-14.0111,21.8019,-9.5911,-17.9603,0.131614,0.218865,1.32008,49.3871,71.0802,-14.0116,0,0,-0.0907042,46.7496,2.8926,-12.5516,-0.300854,0.141982,0.449683,-24.162,24.1434,0.476072,0,0,-0.108533,5.31909,3.11414,6.84276,-50.5447,5.6447,200.495,1447.18,216.651,177.093,395.464,395.464,395.464,106.325,16.4804,157.035,1225.79,139.65,68.5985,82.1964,82.1963,82.1963,-8.30683,4.2169,172.772,1381.41,322.883,923.177,126.456,126.456,126.456,4.61255,0,0,5.78304,-13.0154,37.0515,-0.136112,0.0292113,-0.00148737,-16.5766,2.77727e-15,-3.25975,0,0,0.0157113,-16.0924,0.816843,171.843,1467.03,376.534,505.618,422.19,422.19,422.19,120.924,8.77279,122.509,1330.67,392.607,93.2501,245.579,245.579,245.579,-89.1522,9.53394,-1.21694,-5.04373,-2.4925,-0.789378,-0.258743,0.0453773,1.46205,68.2045,-17.2723,-1.17828,0,0,0.0323053,-5.26263,-0.446661,-31.0022,-0.0521636,-0.0135367,0.579461,-0.377487,-8.40343,-0.470693,0,0,-0.000569144,5.31909,-3.11414,-6.84276,-6.79064,-2.21503,141.456,1504.43,375.791,114.235,369.168,369.168,369.168,120.924,8.77277,122.509,1248.84,394.346,92.0393,81.8596,81.8596,81.8596
920,0,6.07407,0,0,6.24151,-2.45933,13.2764,-0.165433,0.0140227,-0.0626801,-20.4067,1.81735e-15,1.08527,0,0,0.00584295,31.0228,13.4137,188.444,1247.95,192.479,548.426,402.15,402.15,402.15,108.084,15.8901,155.681,1283.56,160.717,97.9597,246.589,246.589,246.589,-69.1842,2.98279,-13.6634,22.069,-9.43325,-17.8822,0.137869,0.221615,1.32997,51.6085,73.0338,-13.9221,0,0,-0.0915253,45.746,3.06999,-12.7529,-0.304125,0.144199,0.465971,-27.3333,25.8211,1.44044,0,0,-0.123395,5.33245,3.21191,6.97358,-48.3546,5.31728,200.983,1433.24,216.84,172.908,395.454,395.454,395.454,108.084,15.8901,155.681,1208.9,141.301,69.5766,82.1963,82.1963,82.1963,-8.33468,4.35051,172.631,1377.33,322.992,922.971,126.456,126.456,126.456,4.87033,0,0,6.11939,-13.1013,37.2083,-0.136249,0.0285039,-0.00124425,-16.6338,-5.93542e-16,-3.2037,0,0,0.015721,-16.3943,0.766681,171.779,1464.62,376.737,505.387,422.405,422.405,422.405,120.924,8.67458,122.612,1330.34,392.548,93.0993,245.579,245.579,245.579,-89.1056,9.43846,-1.21312,-5.2144,-2.63924,-0.716766,-0.262818,0.0507379,1.45961,69.9035,-17.6726,-1.09149,0,0,0.0319691,-5.15696,-0.399139,-31.1348,-0.0541759,-0.0147048,0.579048,-0.36801,-7.86901,-0.444739,0,0,-0.000479097,5.33245,-3.21191,-6.97358,-7.17493,-2.30391,141.271,1504.09,375.713,114.203,369.172,369.173,369.173,120.924,8.67459,122.612,1248.51,394.281,91.8218,81.8596,81.8596,81.8596
921,0,6.16111,0,0,6.3388,-2.5296,13.5712,-0.169542,0.0164602,-0.0650395,-20.3817,4.9738e-15,2.0876,0,0,0.00317996,31.312,13.1591,188.185,1242.01,193.615,548.191,402.577,402.577,402.577,109.817,15.2893,154.302,1267.49,161.883,97.2964,246.589,246.589,246.589,-70.5436,2.87482,-13.3047,22.322,-9.27153,-17.8161,0.146019,0.223814,1.3396,52.7083,74.9793,-13.6832,0,0,-0.0915382,44.7043,3.22615,-12.9649,-0.305859,0.146004,0.483235,-30.3132,27.3847,2.44173,0,0,-0.137956,5.35074,3.30778,7.10191,-46.1336,5.00458,201.462,1419.24,216.993,168.759,395.437,395.437,395.437,109.817,15.2893,154.302,1192.07,142.967,70.6525,82.1963,82.1964,82.1963,-8.37003,4.48076,172.493,1373.24,323.09,922.735,126.456,126.456,126.456,5.12783,0,0,6.45659,-13.1858,37.3617,-0.136466,0.0278111,-0.00114588,-16.7058,-3.59029e-15,-3.16785,0,0,0.0157689,-16.6961,0.714436,171.71,1462.2,376.936,505.147,422.61,422.61,422.61,120.924,8.57266,122.716,1330.02,392.481,92.9429,245.579,245.579,245.579,-89.0583,9.34085,-1.21063,-5.38021,-2.78484,-0.651062,-0.267402,0.0544095,1.45772,71.7013,-17.6576,-1.01971,0,0,0.0318865,-5.051,-0.349326,-31.2617,-0.0561034,-0.0162417,0.578779,-0.364376,-7.25928,-0.43745,0,0,-0.0004002,5.35074,-3.30778,-7.10191,-7.55947,-2.39234,141.088,1503.75,375.622,114.168,369.183,369.183,369.183,120.924,8.57266,122.716,1248.19,394.21,91.5979,81.8596,81.8596,81.8595
922,0,6.22951,0,0,6.41775,-2.60424,13.8835,-0.173647,0.0187973,-0.0675183,-20.3437,1.63971e-15,3.09378,0,0,0.000401987,31.5712,12.8998,187.945,1236.2,194.767,547.865,403.023,403.023,403.023,111.521,14.683,152.901,1251.47,163.042,96.7208,246.589,246.589,246.589,-71.8974,2.7724,-12.9379,22.561,-9.10606,-17.7632,0.151227,0.225094,1.34946,54.5701,76.8459,-13.3333,0,0,-0.0918844,43.6266,3.3601,-13.185,-0.308299,0.147995,0.500402,-33.5637,28.9398,3.44848,0,0,-0.153905,5.37394,3.40157,7.22811,-43.8836,4.70525,201.93,1405.2,217.112,164.659,395.412,395.412,395.412,111.521,14.683,152.901,1175.32,144.639,71.8291,82.1963,82.1963,82.1963,-8.41283,4.6073,172.357,1369.15,323.176,922.468,126.456,126.456,126.456,5.38522,0,0,6.79508,-13.2696,37.5133,-0.136782,0.0271065,-0.00111549,-16.7933,-7.30185e-16,-3.14532,0,0,0.0158507,-16.9976,0.659826,171.635,1459.78,377.129,504.896,422.802,422.802,422.802,120.924,8.46747,122.821,1329.69,392.406,92.7814,245.579,245.579,245.579,-89.0106,9.24125,-1.20922,-5.54115,-2.92914,-0.593423,-0.274151,0.0559285,1.45614,74.136,-17.1442,-0.956307,0,0,0.0323791,-4.94474,-0.29749,-31.3829,-0.0584015,-0.0184854,0.578813,-0.435782,-6.53336,-0.441964,0,0,-0.000299385,5.37394,-3.40157,-7.22811,-7.94404,-2.48091,140.903,1503.41,375.519,114.128,369.199,369.199,369.199,120.924,8.46746,122.821,1247.86,394.134,91.3682,81.8596,81.8596,81.8597
923,0,6.27861,0,0,6.47759,-2.68216,14.2086,-0.177746,0.0210013,-0.0698162,-20.3067,1.5304e-15,4.07803,0,0,-0.00240217,31.8016,12.6354,187.723,1230.52,195.935,547.446,403.487,403.487,403.487,113.194,14.0759,151.481,1235.49,164.189,96.2387,246.589,246.589,246.589,-73.2433,2.67541,-12.566,22.7866,-8.93724,-17.7243,0.156903,0.225296,1.35967,55.7845,78.5955,-12.8601,0,0,-0.0916326,42.5148,3.47138,-13.4101,-0.309796,0.149697,0.518355,-36.6897,30.3738,4.43535,0,0,-0.169718,5.40211,3.49299,7.35252,-41.6065,4.41763,202.385,1391.11,217.2,160.621,395.376,395.376,395.376,113.194,14.0759,151.481,1158.67,146.306,73.1085,82.1963,82.1964,82.1964,-8.46315,4.72971,172.222,1365.05,323.249,922.169,126.456,126.456,126.456,5.64271,0,0,7.1351,-13.3534,37.6642,-0.13719,0.0263325,-0.00111662,-16.8928,1.98815e-15,-3.1248,0,0,0.0159565,-17.2989,0.602704,171.553,1457.35,377.316,504.635,422.981,422.981,422.981,120.925,8.35928,122.927,1329.36,392.324,92.6152,245.579,245.579,245.579,-88.9627,9.13963,-1.20864,-5.69733,-3.0718,-0.544275,-0.281593,0.0553116,1.45524,76.6879,-16.0948,-0.89044,0,0,0.0331476,-4.83842,-0.243921,-31.4982,-0.0604666,-0.0211956,0.57905,-0.47428,-5.73496,-0.447695,0,0,-0.000219389,5.40211,-3.49299,-7.35252,-8.32828,-2.57002,140.716,1503.06,375.407,114.084,369.222,369.222,369.222,120.925,8.35929,122.927,1247.53,394.051,91.1336,81.8596,81.8596,81.8595
924,0,6.30788,0,0,6.51754,-2.76229,14.5419,-0.181906,0.0229705,-0.0719686,-20.2942,-2.18629e-15,5.00578,0,0,-0.00513034,32.0042,12.3656,187.52,1224.95,197.117,546.935,403.968,403.968,403.968,114.833,13.4727,150.046,1219.58,165.316,95.8556,246.589,246.589,246.589,-74.5792,2.58376,-12.1921,22.9991,-8.76589,-17.7003,0.163816,0.22468,1.3695,56.2856,80.2502,-12.2821,0,0,-0.0907984,41.3713,3.55991,-13.6375,-0.310334,0.151133,0.536617,-39.667,31.6679,5.36852,0,0,-0.185222,5.43528,3.58148,7.47563,-39.3047,4.1402,202.823,1376.99,217.259,156.658,395.328,395.328,395.328,114.833,13.4727,150.046,1142.13,147.957,74.4921,82.1963,82.1963,82.1964,-8.52087,4.84706,172.088,1360.96,323.308,921.838,126.456,126.456,126.456,5.90044,0,0,7.47703,-13.4379,37.8157,-0.137663,0.0255979,-0.00131414,-16.9986,3.23844e-15,-3.11577,0,0,0.0160901,-17.5999,0.543026,171.463,1454.92,377.495,504.365,423.146,423.146,423.146,120.926,8.2485,123.033,1329.03,392.237,92.4452,245.579,245.579,245.579,-88.9148,9.03601,-1.20857,-5.84875,-3.21223,-0.503705,-0.288819,0.0527888,1.4547,79.3452,-14.6326,-0.837059,0,0,0.034108,-4.73215,-0.18904,-31.6082,-0.0625503,-0.0243603,0.579324,-0.578445,-4.86793,-0.464848,0,0,-0.000123045,5.43528,-3.58148,-7.47563,-8.71186,-2.66019,140.527,1502.71,375.286,114.035,369.251,369.251,369.251,120.926,8.24851,123.033,1247.2,393.963,90.8952,81.8596,81.8596,81.8596
925,0,6.31686,0,0,6.53694,-2.84353,14.8788,-0.186145,0.024641,-0.0740573,-20.3243,-2.18629e-16,5.84714,0,0,-0.00769301,32.1804,12.0902,187.337,1219.51,198.311,546.332,404.465,404.465,404.465,116.436,12.8778,148.6,1203.74,166.419,95.5764,246.589,246.589,246.589,-75.9029,2.49739,-11.8191,23.1991,-8.59298,-17.6919,0.169413,0.223941,1.38117,56.8019,81.8824,-11.6225,0,0,-0.0898128,40.1985,3.62578,-13.8638,-0.310776,0.152448,0.555477,-42.6429,32.839,6.21876,0,0,-0.200942,5.47356,3.66642,7.59795,-36.9803,3.87143,203.242,1362.83,217.293,152.784,395.265,395.265,395.265,116.436,12.8779,148.6,1125.71,149.584,75.9805,82.1963,82.1963,82.1963,-8.58607,4.95835,171.954,1356.86,323.354,921.473,126.456,126.456,126.456,6.15872,0,0,7.8214,-13.5235,37.9686,-0.138179,0.0248895,-0.00162668,-17.1049,1.58164e-15,-3.11214,0,0,0.0162409,-17.9003,0.48074,171.365,1452.49,377.667,504.086,423.297,423.297,423.297,120.929,8.13526,123.14,1328.7,392.143,92.2723,245.579,245.579,245.579,-88.8674,8.93013,-1.20867,-5.9954,-3.34974,-0.471778,-0.297699,0.0488201,1.45431,82.5957,-12.8812,-0.793627,0,0,0.0354276,-4.62596,-0.133203,-31.7126,-0.0649831,-0.0280464,0.579782,-0.79601,-3.93425,-0.488324,0,0,1.36688e-05,5.47356,-3.66642,-7.59795,-9.09459,-2.75185,140.334,1502.36,375.158,113.981,369.288,369.288,369.288,120.929,8.13527,123.14,1246.87,393.87,90.6545,81.8596,81.8596,81.8596
926,0,6.30519,0,0,6.5352,-2.92479,15.2146,-0.190509,0.0259423,-0.0761007,-20.4178,2.62354e-15,6.57265,0,0,-0.0100146,32.3315,11.8095,187.174,1214.17,199.518,545.637,404.975,404.975,404.975,118.003,12.2952,147.147,1187.98,167.493,95.4054,246.589,246.589,246.589,-77.2124,2.41625,-11.4501,23.3874,-8.41966,-17.6995,0.174529,0.222963,1.39438,57.2289,83.4737,-10.9154,0,0,-0.0885747,38.9988,3.66949,-14.0857,-0.31099,0.153724,0.574505,-45.57,33.8839,6.95744,0,0,-0.216658,5.51706,3.74715,7.72002,-34.6361,3.60984,203.639,1348.66,217.305,149.012,395.186,395.186,395.186,118.003,12.2952,147.147,1109.42,151.176,77.5744,82.1963,82.1964,82.1963,-8.65893,5.06249,171.82,1352.76,323.387,921.073,126.456,126.456,126.456,6.41774,0,0,8.16862,-13.6108,38.1236,-0.138759,0.0242352,-0.00213367,-17.212,3.23844e-15,-3.11363,0,0,0.016408,-18.2001,0.415872,171.259,1450.05,377.83,503.799,423.433,423.433,423.433,120.934,8.01974,123.249,1328.36,392.045,92.0973,245.579,245.579,245.579,-88.8206,8.82176,-1.20858,-6.13715,-3.48362,-0.448028,-0.309839,0.0435122,1.45437,87.0832,-10.8986,-0.762264,0,0,0.0373557,-4.5198,-0.0768037,-31.8117,-0.068429,-0.0325331,0.580403,-1.26115,-2.88258,-0.517854,0,0,0.000251571,5.51706,-3.74715,-7.72002,-9.47628,-2.84538,140.137,1502,375.026,113.923,369.333,369.333,369.333,120.934,8.01974,123.248,1246.54,393.771,90.4127,81.8596,81.8596,81.8595
927,0,6.27277,0,0,6.51198,-3.005,15.5451,-0.194996,0.0268227,-0.0779433,-20.5883,-2.40491e-15,7.15686,0,0,-0.0120428,32.4588,11.5237,187.031,1208.94,200.734,544.852,405.498,405.498,405.498,119.531,11.7281,145.692,1172.33,168.532,95.3473,246.589,246.589,246.589,-78.5062,2.34023,-11.0874,23.5645,-8.24713,-17.7233,0.181233,0.22173,1.40841,56.7546,84.9347,-10.1547,0,0,-0.0866829,37.7747,3.69188,-14.3001,-0.309988,0.154516,0.593999,-48.2158,34.7026,7.55975,0,0,-0.231253,5.56582,3.82301,7.84232,-32.2745,3.354,204.012,1334.48,217.298,145.353,395.086,395.086,395.086,119.531,11.7281,145.692,1093.28,152.725,79.2743,82.1964,82.1963,82.1963,-8.73924,5.15846,171.686,1348.65,323.408,920.637,126.456,126.456,126.456,6.67771,0,0,8.51886,-13.6994,38.2802,-0.139308,0.0235373,-0.00256968,-17.3053,3.84137e-15,-3.10545,0,0,0.0165644,-18.4995,0.348669,171.145,1447.61,377.985,503.504,423.554,423.554,423.554,120.941,7.90171,123.358,1328.02,391.942,91.9216,245.579,245.579,245.579,-88.7747,8.71038,-1.20805,-6.27421,-3.61315,-0.430846,-0.319766,0.0369065,1.45477,91.0001,-8.55412,-0.727349,0,0,0.0390402,-4.41396,-0.020221,-31.9058,-0.0711359,-0.0370343,0.580968,-1.63629,-1.85875,-0.541099,0,0,0.000447627,5.56582,-3.82301,-7.84232,-9.85669,-2.94095,139.937,1501.65,374.889,113.86,369.385,369.385,369.385,120.941,7.90171,123.358,1246.2,393.668,90.1715,81.8596,81.8596,81.8595
928,0,6.21977,0,0,6.46715,-3.08321,15.8663,-0.199597,0.0272291,-0.0799793,-20.8462,3.0608e-15,7.57647,0,0,-0.0137459,32.5639,11.233,186.908,1203.82,201.958,543.978,406.033,406.033,406.033,121.02,11.1795,144.237,1156.78,169.534,95.4062,246.589,246.589,246.589,-79.7826,2.26925,-10.7335,23.7311,-8.07658,-17.7634,0.186277,0.220873,1.42508,56.784,86.4219,-9.41848,0,0,-0.0848352,36.5291,3.69395,-14.5039,-0.309479,0.155519,0.613611,-50.9671,35.4351,8.00302,0,0,-0.246376,5.61983,3.89338,7.96531,-29.8985,3.1027,204.358,1320.3,217.276,141.821,394.965,394.965,394.965,121.02,11.1795,144.237,1077.3,154.225,81.081,82.1964,82.1963,82.1963,-8.82702,5.24528,171.551,1344.55,323.418,920.165,126.456,126.456,126.456,6.93879,0,0,8.87248,-13.7895,38.4387,-0.139859,0.0228779,-0.00310632,-17.3864,-2.71065e-15,-3.09495,0,0,0.0167155,-18.7984,0.279236,171.023,1445.17,378.132,503.201,423.659,423.659,423.659,120.952,7.78123,123.468,1327.68,391.836,91.7459,245.579,245.579,245.579,-88.7299,8.5957,-1.20676,-6.40657,-3.73769,-0.419343,-0.331308,0.0292893,1.45521,95.6425,-5.9768,-0.699429,0,0,0.0410402,-4.30834,0.0362083,-31.9952,-0.0742904,-0.0420292,0.581553,-2.16236,-0.769718,-0.565015,0,0,0.000705742,5.61983,-3.89338,-7.96531,-10.2358,-3.03883,139.734,1501.29,374.751,113.793,369.445,369.445,369.445,120.952,7.78122,123.468,1245.86,393.56,89.9319,81.8596,81.8596,81.8596
929,0,6.14665,0,0,6.40103,-3.15857,16.1747,-0.204334,0.0271414,-0.0818119,-21.2025,-2.40491e-15,7.81583,0,0,-0.0151208,32.6481,10.9381,186.805,1198.8,203.188,543.016,406.578,406.578,406.578,122.471,10.6515,142.786,1141.35,170.495,95.5869,246.589,246.589,246.589,-81.0406,2.20313,-10.3902,23.8878,-7.90912,-17.8197,0.193773,0.220236,1.44333,55.8866,87.843,-8.69413,0,0,-0.0824434,35.2644,3.67706,-14.6941,-0.307837,0.156144,0.63351,-53.4279,35.947,8.27217,0,0,-0.260154,5.67905,3.95775,8.08928,-27.511,2.85487,204.675,1306.13,217.241,138.427,394.82,394.82,394.82,122.471,10.6515,142.786,1061.49,155.671,82.9961,82.1963,82.1963,82.1963,-8.922,5.32214,171.415,1340.45,323.416,919.658,126.456,126.456,126.456,7.20087,0,0,9.22935,-13.8806,38.5983,-0.140383,0.0222485,-0.00368645,-17.4502,1.32885e-15,-3.07987,0,0,0.0168505,-19.0972,0.207924,170.897,1442.73,378.271,502.892,423.749,423.749,423.749,120.966,7.65812,123.58,1327.34,391.727,91.5715,245.579,245.579,245.579,-88.6863,8.4773,-1.20448,-6.53453,-3.85669,-0.411337,-0.340712,0.0214074,1.45641,100.009,-3.31276,-0.677828,0,0,0.0428394,-4.20329,0.092184,-32.0807,-0.0772651,-0.0470258,0.582125,-2.734,0.307631,-0.588106,0,0,0.000978806,5.67905,-3.95775,-8.08928,-10.6133,-3.13902,139.528,1500.93,374.611,113.723,369.513,369.513,369.513,120.966,7.65811,123.58,1245.52,393.448,89.6952,81.8596,81.8596,81.8597
930,0,6.05427,0,0,6.31425,-3.23039,16.4678,-0.209207,0.0265008,-0.0837142,-21.6614,-1.5304e-15,7.85809,0,0,-0.0161791,32.7129,10.6395,186.721,1193.87,204.421,541.97,407.132,407.132,407.132,123.883,10.1455,141.341,1126.05,171.414,95.894,246.589,246.589,246.589,-82.2796,2.14166,-10.0588,24.0352,-7.74571,-17.892,0.200404,0.219916,1.46349,55.1887,89.168,-8.02226,0,0,-0.0799139,33.9835,3.64258,-14.868,-0.306169,0.156643,0.653486,-55.8635,36.2984,8.35079,0,0,-0.273663,5.74332,4.01573,8.21441,-25.1153,2.60965,204.96,1291.99,217.198,135.18,394.65,394.65,394.65,123.883,10.1455,141.341,1045.86,157.058,85.0215,82.1963,82.1963,82.1964,-9.02393,5.38842,171.278,1336.34,323.406,919.114,126.456,126.456,126.456,7.46419,0,0,9.58972,-13.9726,38.7586,-0.140871,0.0216511,-0.00428079,-17.494,3.42461e-15,-3.05879,0,0,0.0169619,-19.3958,0.134871,170.765,1440.3,378.404,502.576,423.824,423.824,423.824,120.985,7.53231,123.693,1327,391.616,91.3991,245.579,245.579,245.579,-88.644,8.35478,-1.20093,-6.65834,-3.96979,-0.405692,-0.351164,0.0132947,1.45743,104.961,-0.609767,-0.663202,0,0,0.044844,-4.09874,0.147486,-32.1625,-0.0806684,-0.0522381,0.582688,-3.45446,1.41179,-0.609313,0,0,0.00130997,5.74332,-4.01573,-8.21441,-10.9894,-3.24161,139.321,1500.58,374.472,113.65,369.588,369.589,369.589,120.985,7.53233,123.693,1245.18,393.332,89.4624,81.8596,81.8596,81.8596
931,0,5.94376,0,0,6.20792,-3.29812,16.7434,-0.214085,0.0253693,-0.0858144,-22.2068,-1.09314e-16,7.70573,0,0,-0.0169546,32.7596,10.3379,186.656,1189.03,205.655,540.843,407.695,407.695,407.695,125.258,9.66224,139.905,1110.89,172.292,96.3324,246.589,246.589,246.589,-83.4993,2.08453,-9.74025,24.1739,-7.58716,-17.9798,0.20965,0.219955,1.48457,54.013,90.5029,-7.45208,0,0,-0.0771523,32.6889,3.5922,-15.0233,-0.303896,0.157109,0.67323,-58.2142,36.5397,8.24111,0,0,-0.286586,5.81243,4.06706,8.34074,-22.7146,2.36636,205.212,1277.87,217.147,132.09,394.454,394.454,394.454,125.258,9.66224,139.905,1030.4,158.386,87.1606,82.1963,82.1964,82.1963,-9.1324,5.4438,171.139,1332.24,323.386,918.534,126.456,126.456,126.456,7.72847,0,0,9.95308,-14.0646,38.9181,-0.141314,0.0210937,-0.00484332,-17.5164,-9.36003e-16,-3.03288,0,0,0.0170466,-19.695,0.0604993,170.631,1437.86,378.53,502.253,423.884,423.884,423.884,121.007,7.40354,123.808,1326.66,391.503,91.2295,245.579,245.579,245.579,-88.6029,8.22783,-1.196,-6.77854,-4.07678,-0.399819,-0.356847,0.00555062,1.45924,108.863,2.03037,-0.655798,0,0,0.0463652,-3.99514,0.201951,-32.2417,-0.0833469,-0.0569263,0.58317,-4.12571,2.42287,-0.629945,0,0,0.00160953,5.81243,-4.06706,-8.34074,-11.3639,-3.3464,139.115,1500.22,374.334,113.575,369.671,369.671,369.671,121.007,7.40352,123.808,1244.84,393.212,89.2341,81.8596,81.8596,81.8595
932,0,5.81692,0,0,6.08368,-3.36145,17.0003,-0.218942,0.0237163,-0.0880306,-22.8306,-1.31177e-15,7.35481,0,0,-0.0174771,32.7897,10.0339,186.61,1184.28,206.887,539.638,408.264,408.264,408.264,126.597,9.20167,138.478,1095.88,173.129,96.9076,246.589,246.589,246.589,-84.6996,2.03137,-9.43475,24.3042,-7.43404,-18.0828,0.218578,0.220386,1.50765,53.148,91.7875,-6.99694,0,0,-0.0743758,31.3834,3.52754,-15.1579,-0.301674,0.157562,0.692719,-60.5991,36.6806,7.93908,0,0,-0.299339,5.88603,4.11166,8.46808,-20.3125,2.12453,205.429,1263.81,217.093,129.167,394.23,394.23,394.23,126.597,9.20166,138.478,1015.14,159.655,89.4172,82.1963,82.1964,82.1964,-9.24688,5.48819,171,1328.14,323.358,917.919,126.456,126.456,126.456,7.99372,0,0,10.3195,-14.1562,39.0762,-0.141676,0.0205404,-0.00530354,-17.5123,1.67387e-16,-2.99685,0,0,0.0170928,-19.9952,-0.0149726,170.497,1435.43,378.651,501.924,423.931,423.931,423.931,121.034,7.27174,123.926,1326.32,391.389,91.0633,245.579,245.579,245.579,-88.563,8.09614,-1.18949,-6.89568,-4.1776,-0.392516,-0.359822,-0.00201449,1.4618,112.219,4.65813,-0.649822,0,0,0.0477317,-3.89258,0.255477,-32.3186,-0.0855885,-0.0612792,0.583611,-4.78273,3.37574,-0.64539,0,0,0.00189192,5.88603,-4.11166,-8.46808,-11.737,-3.45335,138.909,1499.87,374.198,113.499,369.76,369.76,369.76,121.034,7.27173,123.926,1244.5,393.088,89.0109,81.8596,81.8596,81.8597
933,0,5.67581,0,0,5.94367,-3.42022,17.2381,-0.223632,0.0216445,-0.0903396,-23.5052,-5.57503e-15,6.82319,0,0,-0.0177808,32.8044,9.72838,186.582,1179.6,208.113,538.361,408.84,408.84,408.84,127.9,8.76313,137.061,1081.02,173.929,97.6248,246.589,246.589,246.589,-85.8813,1.98173,-9.14201,24.4266,-7.28677,-18.2002,0.230096,0.221119,1.53095,51.8084,93.0918,-6.68061,0,0,-0.0714584,30.0696,3.45034,-15.2698,-0.298576,0.157902,0.711787,-62.877,36.7432,7.46165,0,0,-0.311195,5.96374,4.14952,8.596,-17.9128,1.88391,205.611,1249.8,217.037,126.417,393.979,393.979,393.979,127.9,8.76314,137.061,1000.08,160.869,91.7962,82.1963,82.1963,82.1963,-9.36667,5.52166,170.86,1324.03,323.324,917.269,126.456,126.456,126.456,8.25988,0,0,10.6884,-14.2466,39.2314,-0.141994,0.0199746,-0.00557275,-17.487,1.59018e-15,-2.94901,0,0,0.0171031,-20.2969,-0.0912743,170.363,1433,378.769,501.59,423.965,423.965,423.965,121.064,7.13671,124.046,1325.98,391.274,90.9011,245.579,245.579,245.579,-88.5241,7.95946,-1.1813,-7.01052,-4.27228,-0.382362,-0.359086,-0.00894496,1.46485,114.726,7.15386,-0.642538,0,0,0.0488573,-3.79132,0.308056,-32.3937,-0.0872826,-0.0651195,0.584013,-5.38509,4.23644,-0.653178,0,0,0.00213859,5.96374,-4.14952,-8.596,-12.1089,-3.56225,138.705,1499.52,374.065,113.422,369.854,369.854,369.854,121.064,7.1367,124.046,1244.17,392.961,88.7931,81.8596,81.8596,81.8595
934,0,5.52287,0,0,5.79043,-3.47458,17.4574,-0.228091,0.0191195,-0.0930245,-24.2088,-2.02231e-15,6.11667,0,0,-0.0178743,32.8051,9.4221,186.572,1174.99,209.331,537.016,409.419,409.419,409.419,129.169,8.34532,135.653,1066.33,174.694,98.4894,246.589,246.589,246.589,-87.0451,1.93513,-8.86116,24.5412,-7.14557,-18.3315,0.241518,0.221948,1.55408,51.1291,94.296,-6.51669,0,0,-0.0686322,28.7503,3.3624,-15.3579,-0.295807,0.158297,0.729702,-65.3713,36.7934,6.81383,0,0,-0.323525,6.04509,4.18072,8.72384,-15.5193,1.64446,205.756,1235.87,216.98,123.846,393.701,393.701,393.701,129.169,8.34531,135.653,985.227,162.033,94.3028,82.1963,82.1964,82.1964,-9.49112,5.54448,170.72,1319.92,323.283,916.586,126.456,126.456,126.456,8.52662,0,0,11.0596,-14.3355,39.3833,-0.142271,0.019505,-0.00587186,-17.4418,-5.89272e-16,-2.90309,0,0,0.017087,-20.6009,-0.168206,170.232,1430.58,378.883,501.25,423.988,423.988,423.988,121.099,6.99865,124.169,1325.65,391.158,90.7428,245.579,245.579,245.579,-88.4859,7.81786,-1.17129,-7.12398,-4.36097,-0.36859,-0.354866,-0.0148229,1.46857,116.56,9.3098,-0.650833,0,0,0.0498341,-3.69173,0.359702,-32.4677,-0.0888529,-0.068374,0.584391,-6.05533,5.01411,-0.666441,0,0,0.00239283,6.04509,-4.18072,-8.72384,-12.4797,-3.67298,138.505,1499.17,373.935,113.346,369.954,369.954,369.954,121.099,6.99865,124.169,1243.84,392.832,88.5803,81.8596,81.8596,81.8595
